Duplicate_Meeting_Flag,CTERM_TERM_CD,Term,Acad_Year,Class_Subject_Code,Class_Catalog_NBR,Class_Section,Short_Class_Description,Course_Description,Class_Component_Code,Class_Component,Day10_Enroll,Instruction_Mode_Code,Class_Subject,Instruction_Mode,Course_Topic_Description,Class_Acad_Org_Code,Class_Acad_Org,Class_Academic_Career_Code,Class_Academic_Career,Class_Academic_Group_Code,Class_Academic_Group,Enrollment_Cap,Room_Capacity_Request,Class_Type_Code,Class_Type_Descr,Course_Grading_Basis,Max_Credits,Min_Credits,Variable_Credits_Flag,Class_Campus_Code,Class_Campus,Class_Location,Building_Code,Room,Room_Type_Code,Room_Capacity,Class_Days,Class_Duration,Class_Start_Time,Class_End_Time,Class_Meeting_Start_Raw,Class_Meeting_End_Raw,CLASS_START_DATE,CLASS_END_DATE,Meeting_Pattern_Descr,Standard_Meeting_Pattern,Associated_Class,Number_of_PIs,Number_of_SIs,Number_of_TAs,Allow_Multi_Enroll_Flag,Equivalent_Course_ID,Equivalent_Course,Course_Fee_Flag,Allowable_FinAid_Credits,Course_Repeat_Limit,Autoenroll_Section_Key,Autoenroll_1,Autoenroll_2,CLASS_SID,CLASS_SESSION_CD,Course_ID,Course_Offer_SID,Course_Offer_Number,Class_Number,Course_Topic_ID,CLASS_SCHED_PRINT_INSTR,Course_SID,Class_Primary_Key,crosslist_dup,crosslist_id,Crosslisted_Enrollment_Cap,Crosslisted_Enrollment_Total,Crosslist_Combination_Type,crosslist_descr,CrossListed_Course_Flag
Class of Record,1253,Spring2025,2024,SLHS,6319,010,Practicum in Research,Practicum in Research,PRA,Practicum,1,AR,Speech Language Hearing Sci,By Arrangement,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,10,10,E,Enrollment Section,Graded,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2025-01-21,2025-05-02,,,10,1,,,N,,,N,1,6,1253_SLHS_6319_010,,,319422567,1,012861,41656829,1,9359,0,Y,,1253+9359+SLHS+6319+010,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,6319,013,Practicum in Research,Practicum in Research,PRA,Practicum,2,AR,Speech Language Hearing Sci,By Arrangement,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,10,10,E,Enrollment Section,Graded,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2025-01-21,2025-05-02,,,13,1,,,N,,,N,1,6,1253_SLHS_6319_013,,,319402701,1,012861,41656829,1,9361,0,Y,,1253+9361+SLHS+6319+013,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,6319,014,Practicum in Research,Practicum in Research,PRA,Practicum,1,AR,Speech Language Hearing Sci,By Arrangement,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,5,5,E,Enrollment Section,Graded,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2025-01-21,2025-05-02,,,14,1,,,N,,,N,1,6,1253_SLHS_6319_014,,,319422702,1,012861,41656829,1,9362,0,Y,,1253+9362+SLHS+6319+014,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,5374,001,Clinical Project,Clinical Project in Speech-Language Pathology,IND,Independent Study,17,AR,Speech Language Hearing Sci,By Arrangement,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,2,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2025-01-21,2025-05-02,,,1,1,,,N,,,N,1,1,1253_SLHS_5374_001,,,319402702,1,013123,41658622,1,9363,0,Y,,1253+9363+SLHS+5374+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,5321,001,Otologic Basis of Hearing Loss,Otologic Basis of Hearing Loss,LSA,Lecture - Stand Alone,11,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0341,147,CLIN,24,NYNNNNN,180,46800,57600,01:00:00 PM,04:00:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,3,1,1253_SLHS_5321_001,,,319422703,1,013125,41662077,1,9364,0,Y,,1253+9364+SLHS+5321+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,5325,001,Adult Aural Rehabilitation,Adult Aural Rehabilitation,LSA,Lecture - Stand Alone,14,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0341,147,CLIN,24,NYNNNNN,180,57600,68400,04:00:00 PM,07:00:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,3,1,1253_SLHS_5325_001,,,319402703,1,013129,41661709,1,9365,0,Y,,1253+9365+SLHS+5325+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,6401,001,Amplification of Resid Hrng II,Amplification of Residual Hearing II,LSA,Lecture - Stand Alone,10,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0330,211,CONF,21,NNYNNNN,180,30600,41400,08:30:00 AM,11:30:00 AM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,3,1,1253_SLHS_6401_001,,,319422704,1,013131,41661864,1,9366,0,Y,,1253+9366+SLHS+6401+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,6402,001,Hrng Conserv/Indust Audiology,Hearing Conservation / Industrial Audiology,LSA,Lecture - Stand Alone,4,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0330,211,CONF,21,NNNYNNN,180,52200,63000,02:30:00 PM,05:30:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,3,1,1253_SLHS_6402_001,,,319402704,1,013132,41661908,1,9367,0,Y,,1253+9367+SLHS+6402+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,6422,001,Electrophys Tech & Interp II,Electrophysiologic Techniques and Interpretation II,LSA,Lecture - Stand Alone,4,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,4,4,,STORR,Storrs,STORRS,0330,211,CONF,21,NYNNNNN,180,52200,63000,02:30:00 PM,05:30:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,4,1,1253_SLHS_6422_001,,,319422705,1,013133,41660600,1,9368,0,Y,,1253+9368+SLHS+6422+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,4249W,001,Intro to Aural Rehabilitation,Introduction to Aural Rehabilitation,LEC,Lecture,16,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,19,19,N,Non-Enrollment Section,Graded,4,4,,STORR,Storrs,STORRS,0487,301,CSRM,70,NNYNYNN,75,34200,38700,09:30:00 AM,10:45:00 AM,2025-01-21,2025-05-02,,,9999,1,,,N,00845,CDIS 249/249W,N,4,1,1253_SLHS_4249W_001,,,319402705,1,013334,41658343,1,9369,0,Y,,1253+9369+SLHS+4249W+001,0,1253-0248,70,37,B,SLHS 4249/4249W (001),C
Class of Record,1253,Spring2025,2024,SLHS,4249W,001D,Intro to Aural Rehabilitation,Introduction to Aural Rehabilitation,DIS,Discussion,16,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,19,19,E,Enrollment Section,Graded,4,4,,STORR,Storrs,STORRS,0247,246,CSRM,20,NYNNNNN,50,44400,47400,12:20:00 PM,01:10:00 PM,2025-01-21,2025-05-02,,,1,1,1,,N,00845,CDIS 249/249W,N,4,1,1253_SLHS_4249W_001D,1253_SLHS_4249W_001,,319422706,1,013334,41658343,1,9370,0,Y,,1253+9370+SLHS+4249W+001D,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,6410,001,Vestibular System,Vestibular System: Clinical Aspects,LEC,Lecture,14,HB,Speech Language Hearing Sci,Hybrid,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,N,Non-Enrollment Section,Graded,4,4,,STORR,Storrs,STORRS,NRRSTOR,OFF,NRR,0,NNNYNNN,150,27000,36000,07:30:00 AM,10:00:00 AM,2025-01-21,2025-05-02,,,9999,1,,,N,,,N,4,1,1253_SLHS_6410_001,,,319402706,1,014135,41658165,1,9371,0,Y,,1253+9371+SLHS+6410+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,6410,001L,Vestibular System,Vestibular System: Clinical Aspects,LAB,Laboratory,14,AR,Speech Language Hearing Sci,By Arrangement,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,15,15,E,Enrollment Section,Graded,4,4,,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2025-01-21,2025-05-02,,,1,1,,,N,,,N,4,1,1253_SLHS_6410_001L,1253_SLHS_6410_001,,319422707,1,014135,41658165,1,9372,0,Y,,1253+9372+SLHS+6410+001L,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,4245,001,Neurosci Stdy Cog Com Disorder,Neuroscience of Cognitive and Communication Disorders,LSA,Lecture - Stand Alone,37,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,70,70,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0486,112,CSRM,70,NNYNYNN,90,62100,67500,05:15:00 PM,06:45:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,00963,CDIS 4245 w/skill codes,N,3,1,1253_SLHS_4245_001,,,319402707,1,015778,41660264,1,9373,0,Y,,1253+9373+SLHS+4245+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,4254,001,Intro Lang Disorder Children,Introduction to Language Disorders in Children,LSA,Lecture - Stand Alone,10,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,51,51,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0486,112,CSRM,70,NNYNYNN,75,28800,33300,08:00:00 AM,09:15:00 AM,2025-01-21,2025-05-02,,,1,1,,,N,00964,CDIS 4254 w/skill codes,N,3,1,1253_SLHS_4254_001,,,319422708,1,015779,41660509,1,9374,0,Y,,1253+9374+SLHS+4254+001,0,1253-0250,70,26,B,SLHS 4254/4254W (001),C
Class of Record,1253,Spring2025,2024,SLHS,2203,001,"AP Speech, Hearing, Swallowing","Anatomy and Physiology of Speech, Hearing, and Swallowing",LSA,Lecture - Stand Alone,70,HB,Speech Language Hearing Sci,Hybrid,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,70,70,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0487,305,CSRM,70,NNYNNNN,75,50400,54900,02:00:00 PM,03:15:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,3,1,1253_SLHS_2203_001,,,319402708,1,015780,41662544,1,9375,0,Y,,1253+9375+SLHS+2203+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,2204,001,Speech & Language Acquisition,Speech and Language Acquisition,LSA,Lecture - Stand Alone,64,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,70,70,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0487,206,CSRM,70,NYNYNYN,50,40500,43500,11:15:00 AM,12:05:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,3,1,1253_SLHS_2204_001,,,319422709,1,015903,41659518,1,9376,0,Y,,1253+9376+SLHS+2204+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,2156Q,001,Speech and Hearing Science,Speech and Hearing Science,LSA,Lecture - Stand Alone,53,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,70,70,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0486,112,CSRM,70,NNYNYNN,75,55800,60300,03:30:00 PM,04:45:00 PM,2025-01-21,2025-05-02,,,1,1,,1,N,,,N,3,1,1253_SLHS_2156Q_001,,,319402709,1,015916,41662672,1,9377,0,Y,,1253+9377+SLHS+2156Q+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,4254W,001,Intro Lang Disorder Children,Introduction to Language Disorders in Children,LEC,Lecture,16,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,19,19,N,Non-Enrollment Section,Graded,4,4,,STORR,Storrs,STORRS,0486,112,CSRM,70,NNYNYNN,75,28800,33300,08:00:00 AM,09:15:00 AM,2025-01-21,2025-05-02,,,9999,1,,,N,00964,CDIS 4254 w/skill codes,N,4,1,1253_SLHS_4254W_001,,,319422710,1,015918,41658150,1,9378,0,Y,,1253+9378+SLHS+4254W+001,1,1253-0250,70,26,B,SLHS 4254/4254W (001),C
Class of Record,1253,Spring2025,2024,SLHS,4254W,001D,Intro Lang Disorder Children,Introduction to Language Disorders in Children,DIS,Discussion,16,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,19,19,E,Enrollment Section,Graded,4,4,,STORR,Storrs,STORRS,0486,105,CSRM,40,NNNYNNN,50,52200,55200,02:30:00 PM,03:20:00 PM,2025-01-21,2025-05-02,,,1,1,1,,N,00964,CDIS 4254 w/skill codes,N,4,1,1253_SLHS_4254W_001D,1253_SLHS_4254W_001,,319402710,1,015918,41658150,1,9379,0,Y,,1253+9379+SLHS+4254W+001D,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,5327,001,Intro Clinical Topic Audiology,Introduction to Clinical Topics in Audiology,LSA,Lecture - Stand Alone,11,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,3,1,Variable Credits,STORR,Storrs,STORRS,0341,146,CSRM,25,NNNYNNN,180,45000,55800,12:30:00 PM,03:30:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,1,6,1253_SLHS_5327_001,,,319422711,1,017423,41659680,1,9380,0,Y,,1253+9380+SLHS+5327+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,5329,001,Adv Clinical Topics Audiology,Advanced Clinical Topics in Audiology,LSA,Lecture - Stand Alone,4,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,3,1,Variable Credits,STORR,Storrs,STORRS,0330,107,CONF,20,NNNYNNN,115,45000,51900,12:30:00 PM,02:25:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,1,12,1253_SLHS_5329_001,,,319402711,1,017425,41660029,1,9381,0,Y,,1253+9381+SLHS+5329+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,5400,001,Cochlear Implants,Cochlear Implants,LSA,Lecture - Stand Alone,14,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0330,211,CONF,21,NYNNNNN,180,32400,43200,09:00:00 AM,12:00:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,3,1,1253_SLHS_5400_001,,,319422830,1,017454,41659256,1,9382,0,Y,,1253+9382+SLHS+5400+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,5192,001,Practicum in Aphasia,Practicum in Aphasia,PRA,Practicum,5,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,5,5,E,Enrollment Section,Graded,1,1,,STORR,Storrs,STORRS,PNDSTOR,RM,NRR,0,NNNNNYN,90,39600,45000,11:00:00 AM,12:30:00 PM,2025-01-21,2025-05-02,,,1,1,,,Y,,,N,1,4,1253_SLHS_5192_001,,,319402830,1,019195,41658843,1,9383,0,Y,,1253+9383+SLHS+5192+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,5192,002,Practicum in Aphasia,Practicum in Aphasia,PRA,Practicum,7,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,10,10,E,Enrollment Section,Graded,1,1,,STORR,Storrs,STORRS,PNDSTOR,RM,NRR,0,NNNNNYN,90,42300,47700,11:45:00 AM,01:15:00 PM,2025-01-21,2025-05-02,,,2,1,,,Y,,,N,1,4,1253_SLHS_5192_002,,,319422831,1,019195,41658843,1,9384,0,Y,,1253+9384+SLHS+5192+002,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,5192,003,Practicum in Aphasia,Practicum in Aphasia,PRA,Practicum,1,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,10,10,E,Enrollment Section,Graded,1,1,,STORR,Storrs,STORRS,PNDSTOR,RM,NRR,0,NNNNNYN,90,47700,53100,01:15:00 PM,02:45:00 PM,2025-01-21,2025-05-02,,,3,1,,,Y,,,N,1,4,1253_SLHS_5192_003,,,319402831,1,019195,41658843,1,9385,0,Y,,1253+9385+SLHS+5192+003,1,1253-0606,20,2,B,SLHS 5192/5192 (003),C
Class of Record,1253,Spring2025,2024,SLHS,5192,004,Practicum in Aphasia,Practicum in Aphasia,PRA,Practicum,1,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,10,10,E,Enrollment Section,Graded,1,1,,STORR,Storrs,STORRS,PNDSTOR,RM,NRR,0,NNNNNYN,90,47700,53100,01:15:00 PM,02:45:00 PM,2025-01-21,2025-05-02,,,4,1,,,Y,,,N,1,4,1253_SLHS_5192_004,,,319422832,1,019195,41658843,1,9386,0,Y,,1253+9386+SLHS+5192+004,0,1253-0606,20,2,B,SLHS 5192/5192 (003),C
Class of Record,1253,Spring2025,2024,SLHS,5192,005,Practicum in Aphasia,Practicum in Aphasia,PRA,Practicum,3,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,10,10,E,Enrollment Section,Graded,1,1,,STORR,Storrs,STORRS,PNDSTOR,RM,NRR,0,NNNNNYN,90,46800,52200,01:00:00 PM,02:30:00 PM,2025-01-21,2025-05-02,,,5,1,,,Y,,,N,1,4,1253_SLHS_5192_005,,,319402832,1,019195,41658843,1,9387,0,Y,,1253+9387+SLHS+5192+005,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,1150W,002,Intro Communication Disorders,Introduction to Communication Disorders,LEC,Lecture,52,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,57,57,N,Non-Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0486,101,CSRM,200,NYNYNNN,75,60000,64500,04:40:00 PM,05:55:00 PM,2025-01-21,2025-05-02,,,9999,2,,,N,01071,SLHS 1150/W,N,3,1,1253_SLHS_1150W_002,,,319422833,1,019577,41658521,1,9388,0,Y,,1253+9388+SLHS+1150W+002,0,1253-0249,175,150,B,SLHS 1150/1150W (002),C
Class of Record,1253,Spring2025,2024,SLHS,1150W,002D,Intro Communication Disorders,Introduction to Communication Disorders,DIS,Discussion,17,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,19,19,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0486,201,CSRM,25,NYNNNNN,50,44400,47400,12:20:00 PM,01:10:00 PM,2025-01-21,2025-05-02,,,2,1,1,,N,01071,SLHS 1150/W,N,3,1,1253_SLHS_1150W_002D,1253_SLHS_1150W_002,,319402833,1,019577,41658521,1,9389,0,Y,,1253+9389+SLHS+1150W+002D,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,1150W,003D,Intro Communication Disorders,Introduction to Communication Disorders,DIS,Discussion,19,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,19,19,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0486,267,CSRM,25,NNNYNNN,50,52200,55200,02:30:00 PM,03:20:00 PM,2025-01-21,2025-05-02,,,3,1,1,,N,01071,SLHS 1150/W,N,3,1,1253_SLHS_1150W_003D,1253_SLHS_1150W_002,,319422834,1,019577,41658521,1,9390,0,Y,,1253+9390+SLHS+1150W+003D,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,1150W,004D,Intro Communication Disorders,Introduction to Communication Disorders,DIS,Discussion,16,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,19,19,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0486,235,CSRM,25,NNNYNNN,50,52200,55200,02:30:00 PM,03:20:00 PM,2025-01-21,2025-05-02,,,4,1,1,,N,01071,SLHS 1150/W,N,3,1,1253_SLHS_1150W_004D,1253_SLHS_1150W_002,,319402834,1,019577,41658521,1,9391,0,Y,,1253+9391+SLHS+1150W+004D,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,5504,001,Advanced Professional Practice,Advanced Professional Practice in Speech-Language Pathology,LSA,Lecture - Stand Alone,18,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,2,2,,STORR,Storrs,STORRS,0341,147,CLIN,24,NNNYNNN,90,41400,46800,11:30:00 AM,01:00:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,2,1,1253_SLHS_5504_001,,,319422835,1,020297,41663726,1,9392,0,Y,,1253+9392+SLHS+5504+001,,,,,,,
Class of Record,1253,Spring2025,2024,SLHS,5502,001,Diagnostic Processes in Speech,Diagnostic Processes in Speech-Language Pathology,LSA,Lecture - Stand Alone,17,P,Speech Language Hearing Sci,In Person,,SPEECH,Speech Lang and Hearing Sci,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,2,2,,STORR,Storrs,STORRS,0341,146,CSRM,25,NNNYNNN,90,39600,45000,11:00:00 AM,12:30:00 PM,2025-01-21,2025-05-02,,,1,1,,,N,,,N,2,1,1253_SLHS_5502_001,,,319402835,1,020298,41663551,1,9393,0,Y,,1253+9393+SLHS+5502+001,,,,,,,
Class of Record,1253,Spring2025,2024,HIST,1201,001,Modern World History,Modern World History,LEC,Lecture,150,P,History,In Person,,HISTORY,History,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,150,150,N,Non-Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0487,101,CSRM,208,NYNYNNN,50,60000,63000,04:40:00 PM,05:30:00 PM,2025-01-21,2025-05-02,,,9999,1,,,N,,,N,3,1,1253_HIST_1201_001,,,319402589,1,006186,41657768,1,9394,0,Y,,1253+9394+HIST+1201+001,,,,,,,
Class of Record,1253,Spring2025,2024,HIST,1201,002D,Modern World History,Modern World History,DIS,Discussion,25,P,History,In Person,,HISTORY,History,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,25,25,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0487,307,CSRM,36,NNNNNYN,50,40500,43500,11:15:00 AM,12:05:00 PM,2025-01-21,2025-05-02,,,2,,1,1,N,,,N,3,1,1253_HIST_1201_002D,1253_HIST_1201_001,,319422590,1,006186,41657768,1,9395,0,,,1253+9395+HIST+1201+002D,,,,,,,
Class of Record,1253,Spring2025,2024,HIST,1201,003D,Modern World History,Modern World History,DIS,Discussion,25,P,History,In Person,,HISTORY,History,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,25,25,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0004,111,CSRM,30,NNNNNYN,50,32700,35700,09:05:00 AM,09:55:00 AM,2025-01-21,2025-05-02,,,3,,1,1,N,,,N,3,1,1253_HIST_1201_003D,1253_HIST_1201_001,,319402590,1,006186,41657768,1,9396,0,,,1253+9396+HIST+1201+003D,,,,,,,
Class of Record,1253,Spring2025,2024,HIST,1201,004D,Modern World History,Modern World History,DIS,Discussion,25,P,History,In Person,,HISTORY,History,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,25,25,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0247,119E,CSRM,36,NNNNNYN,50,36600,39600,10:10:00 AM,11:00:00 AM,2025-01-21,2025-05-02,,,4,,1,1,N,,,N,3,1,1253_HIST_1201_004D,1253_HIST_1201_001,,319422591,1,006186,41657768,1,9397,0,,,1253+9397+HIST+1201+004D,,,,,,,
Class of Record,1253,Spring2025,2024,HIST,1201,005D,Modern World History,Modern World History,DIS,Discussion,25,P,History,In Person,,HISTORY,History,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,25,25,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0004,202,CSRM,30,NNNNNYN,50,44400,47400,12:20:00 PM,01:10:00 PM,2025-01-21,2025-05-02,,,5,,1,1,N,,,N,3,1,1253_HIST_1201_005D,1253_HIST_1201_001,,319402591,1,006186,41657768,1,9398,0,,,1253+9398+HIST+1201+005D,,,,,,,
Class of Record,1253,Spring2025,2024,HIST,1201,006D,Modern World History,Modern World History,DIS,Discussion,25,P,History,In Person,,HISTORY,History,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,25,25,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,0004,111,CSRM,30,NNNNNYN,50,48300,51300,01:25:00 PM,02:15:00 PM,2025-01-21,2025-05-02,,,6,,1,1,N,,,N,3,1,1253_HIST_1201_006D,1253_HIST_1201_001,,319422592,1,006186,41657768,1,9399,0,,,1253+9399+HIST+1201+006D,,,,,,,
